Location,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Car_Age,Brand
Jaipur,92250,Diesel,Manual,Second,22.7,1498.0,89.84,5.0,5.75,12,Ford
Pune,40000,Petrol,Manual,First,20.14,1197.0,81.86,5.0,5.0,7,Hyundai
Kochi,96848,Petrol,Automatic,First,14.3,1598.0,103.6,5.0,4.62,11,Skoda
Kolkata,55886,Diesel,Manual,First,16.0,2179.0,140.0,7.0,7.25,12,Mahindra
Kochi,12336,Petrol,Manual,First,17.0,1591.0,121.3,5.0,11.88,6,Hyundai
Chennai,60000,Petrol,Manual,Third,13.9,1599.0,103.2,5.0,2.25,16,Hyundai
Pune,83000,Petrol,Manual,Second,14.2,1597.0,92.0,5.0,0.85,22,Ford
Pune,24000,Petrol,Manual,First,19.69,1198.0,67.04,5.0,4.0,7,Nissan
Pune,32198,Petrol,Automatic,First,16.5,1198.0,86.8,5.0,5.1,9,Honda
Hyderabad,92247,Diesel,Manual,First,12.99,2494.0,100.6,7.0,12.5,11,Toyota
Chennai,121311,Diesel,Manual,First,20.64,1498.0,108.5,5.0,2.9,14,Volkswagen
Coimbatore,66296,Diesel,Manual,First,16.0,2179.0,140.0,7.0,15.96,9,Mahindra
Mumbai,41000,Petrol,Automatic,First,16.9,1197.0,82.0,5.0,5.45,10,Hyundai
Kochi,43761,Petrol,Manual,First,18.0,995.0,62.0,5.0,1.75,17,Chevrolet
Hyderabad,17400,Diesel,Manual,First,24.52,1248.0,88.5,7.0,9.75,8,Maruti
Bangalore,61510,Diesel,Manual,First,25.8,1498.0,98.6,5.0,4.75,12,Honda
Delhi,60000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,6.25,11,Honda
Kochi,41617,Petrol,Automatic,First,14.53,1794.0,138.1,5.0,14.14,9,Toyota
Kolkata,45000,Petrol,Manual,First,17.0,1086.0,,5.0,0.95,20,Hyundai
Delhi,65000,Petrol,Automatic,First,13.7,1798.0,157.75,5.0,11.95,11,Skoda
Delhi,68000,Petrol,Manual,First,18.9,998.0,67.1,5.0,2.5,14,Maruti
Mumbai,49000,Petrol,Manual,First,19.81,1086.0,68.05,5.0,2.75,12,Hyundai
Coimbatore,16698,Petrol,Manual,First,23.84,1199.0,84.0,5.0,5.85,6,Tata
Ahmedabad,30965,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.25,9,Maruti
Mumbai,56058,Petrol,Manual,First,15.04,1598.0,103.2,5.0,4.95,11,Volkswagen
Pune,15356,Petrol,Manual,First,18.9,1197.0,81.86,5.0,4.75,8,Hyundai
Delhi,54000,Diesel,Manual,First,20.0,1399.0,68.05,5.0,2.55,12,Ford
Pune,47000,Petrol,Automatic,Second,13.9,1799.0,130.3,5.0,4.5,14,Honda
Kochi,21652,Petrol,Manual,First,22.74,796.0,47.3,5.0,3.01,10,Maruti
Kolkata,35010,Diesel,Automatic,First,12.4,2698.0,179.5,5.0,11.5,15,Audi
Hyderabad,76662,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,10.99,19,Mercedes-Benz
Jaipur,89000,Petrol,Automatic,First,17.0,1497.0,118.0,5.0,3.71,16,Honda
Jaipur,80000,Petrol,Automatic,Third,10.1,2354.0,152.0,5.0,2.0,19,Honda
Kochi,39023,Diesel,Manual,First,28.09,1248.0,88.5,5.0,9.48,7,Maruti
Jaipur,62000,Petrol,Manual,Second,18.9,998.0,67.1,5.0,1.25,21,Maruti
Jaipur,78046,Diesel,Manual,First,19.67,1582.0,126.2,5.0,10.9,10,Hyundai
Kolkata,34400,Diesel,Manual,First,28.09,1248.0,88.5,5.0,5.5,10,Maruti
Coimbatore,64624,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.71,9,Hyundai
Mumbai,69192,Petrol,Manual,First,16.02,1373.0,93.7,7.0,6.25,11,Maruti
Chennai,55000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4.9,13,Volkswagen
Mumbai,81000,Petrol,Manual,Second,12.8,1493.0,100.0,5.0,1.1,20,Honda
Kochi,36733,Petrol,Manual,First,16.47,1198.0,73.9,5.0,4.72,9,Volkswagen
Kochi,24310,CNG,Manual,First,33.44,796.0,40.3,4.0,3.7,8,Maruti
Jaipur,74000,Diesel,Manual,First,14.66,2199.0,194.3,7.0,12.25,12,Hyundai
Kolkata,47000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,3.9,11,Maruti
Kochi,37460,Petrol,Manual,First,18.6,1197.0,81.86,5.0,6.28,8,Hyundai
Mumbai,130000,Diesel,Manual,First,14.0,2498.0,112.0,8.0,2.75,14,Mahindra
Coimbatore,31576,Petrol,Manual,First,18.9,1197.0,82.0,5.0,7.85,8,Hyundai
Mumbai,66000,Petrol,Manual,First,15.04,1598.0,103.6,5.0,2.95,14,Volkswagen
Mumbai,79000,Petrol,Automatic,Second,11.7,2354.0,177.6,5.0,4.85,17,Honda
Bangalore,93000,Diesel,Manual,First,20.5,1582.0,126.2,5.0,10.8,9,Hyundai
Hyderabad,52195,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.75,18,Maruti
Mumbai,20003,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,19.25,9,Audi
Delhi,66314,Diesel,Manual,First,19.87,1461.0,83.8,5.0,5.5,12,Renault
Chennai,76000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,2.75,16,Ford
Bangalore,29000,Diesel,Manual,First,19.67,1582.0,126.2,5.0,13.0,10,Hyundai
Mumbai,30000,Diesel,Manual,First,20.0,1399.0,68.0,5.0,3.2,14,Ford
Coimbatore,56526,Petrol,Manual,First,15.26,1598.0,103.5,5.0,5.84,12,Volkswagen
Chennai,41000,Diesel,Automatic,First,19.08,1582.0,126.32,5.0,6.25,13,Hyundai
Chennai,125000,Diesel,Manual,Third,14.8,1998.0,68.0,5.0,3.0,22,Mitsubishi
Chennai,90000,Diesel,Manual,First,26.21,1248.0,88.5,5.0,6.5,10,Maruti
Hyderabad,11000,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.4,7,Maruti
Pune,41000,Petrol,Automatic,First,14.4,1598.0,103.6,5.0,5.25,12,Volkswagen
Chennai,47000,Petrol,Manual,First,17.0,1197.0,80.0,5.0,4.5,14,Hyundai
Chennai,110000,Diesel,Automatic,First,11.0,2993.0,235.0,5.0,18.0,16,BMW
Coimbatore,45960,Petrol,Manual,First,19.1,1197.0,82.0,5.0,5.56,10,Hyundai
Mumbai,41000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.65,14,Hyundai
Jaipur,69573,Diesel,Manual,Second,22.32,1582.0,126.32,5.0,5.85,12,Hyundai
Chennai,115000,Diesel,Manual,First,19.33,1968.0,138.1,5.0,6.95,13,Volkswagen
Kolkata,47629,Diesel,Manual,First,15.1,2179.0,140.0,7.0,6.5,13,Mahindra
Jaipur,66624,Petrol,Manual,Third,19.7,796.0,35.0,8.0,0.85,21,Maruti
Delhi,80000,Petrol,Automatic,Second,14.67,1798.0,177.46,5.0,7.25,12,Skoda
Pune,94868,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.5,13,Maruti
Mumbai,76477,Diesel,Manual,First,10.5,2179.0,120.0,8.0,4.25,15,Mahindra
Coimbatore,28599,Diesel,Manual,First,16.55,2498.0,105.0,6.0,9.66,8,Mahindra
Bangalore,45348,Diesel,Manual,Second,19.01,1461.0,108.45,5.0,6.85,12,Renault
Delhi,68000,Diesel,Automatic,Second,12.39,2179.0,147.51,5.0,15.75,12,Land
Pune,75000,Diesel,Manual,Third,20.54,1598.0,103.6,5.0,3.5,13,Volkswagen
Delhi,48000,Petrol,Automatic,Second,11.62,2979.0,306.0,5.0,6.99,19,BMW
Coimbatore,41871,Diesel,Manual,First,22.7,1582.0,126.2,5.0,15.57,6,Hyundai
Coimbatore,84931,Diesel,Manual,First,15.3,2956.0,83.8,7.0,5.29,10,Tata
Kolkata,15000,Petrol,Manual,First,22.7,799.0,53.64,5.0,2.25,9,Datsun
Chennai,103653,Petrol,Manual,Second,18.9,1061.0,47.0,5.0,1.22,23,Maruti
Chennai,64806,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.65,13,Volkswagen
Pune,35000,Petrol,Manual,First,20.62,1198.0,67.0,7.0,3.1,9,Datsun
Bangalore,40000,Petrol,Manual,First,15.29,1591.0,121.3,5.0,11.5,9,Hyundai
Kochi,23876,Petrol,Manual,First,24.07,998.0,67.1,5.0,3.46,10,Maruti
Coimbatore,67901,Diesel,Manual,First,14.66,2199.0,194.3,7.0,8.38,12,Hyundai
Pune,68865,Diesel,Manual,First,15.11,1598.0,103.6,5.0,4.8,11,Volkswagen
Pune,71000,Diesel,Manual,Second,25.8,1498.0,98.6,5.0,4.5,11,Honda
Chennai,95000,Petrol,Manual,First,15.9,1298.0,,5.0,0.8,21,Maruti
Kolkata,25000,Diesel,Manual,First,22.9,1248.0,74.0,5.0,3.95,11,Maruti
Mumbai,131000,Diesel,Automatic,First,11.0,2987.0,198.5,5.0,10.0,20,Mercedes-Benz
Delhi,65000,Diesel,Manual,Second,12.05,2179.0,120.0,8.0,4.0,14,Mahindra
Hyderabad,117777,Diesel,Manual,First,21.64,1461.0,84.8,5.0,4.75,13,Nissan
Bangalore,65000,Petrol,Manual,Second,17.5,1298.0,85.8,5.0,3.1,16,Maruti
Kochi,46897,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.61,8,Hyundai
Coimbatore,36695,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.29,10,Honda
Kolkata,43000,Petrol,Manual,First,18.06,1198.0,75.0,5.0,2.13,14,Nissan
Mumbai,54000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.1,17,Maruti
Hyderabad,89000,Diesel,Automatic,First,22.69,1995.0,190.0,5.0,13.95,14,BMW
Mumbai,7000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,5.35,11,Volkswagen
Hyderabad,58470,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.9,11,Maruti
Kolkata,37000,Petrol,Manual,First,21.5,1197.0,81.8,5.0,2.8,11,Maruti
Mumbai,29000,Diesel,Manual,First,26.21,1248.0,88.5,5.0,8.75,9,Maruti
Hyderabad,52000,Diesel,Automatic,First,16.55,1968.0,147.51,5.0,19.5,12,Audi
Kolkata,32807,Petrol,Manual,First,19.4,1198.0,86.8,5.0,2.75,12,Honda
Hyderabad,86000,Diesel,Automatic,First,11.79,2179.0,120.0,8.0,8.0,12,Mahindra
Delhi,66500,Diesel,Manual,First,26.0,1498.0,98.6,5.0,5.7,11,Honda
Ahmedabad,94000,Diesel,Automatic,First,17.05,1995.0,184.0,5.0,12.5,13,BMW
Chennai,29000,Petrol,Manual,Second,18.0,995.0,62.0,5.0,1.75,14,Chevrolet
Chennai,107389,Diesel,Manual,Second,20.0,1399.0,68.0,5.0,1.9,15,Ford
Ahmedabad,36100,Petrol,Manual,First,20.4,1197.0,81.8,5.0,4.5,10,Maruti
Hyderabad,36000,Diesel,Automatic,First,19.3,1968.0,141.0,5.0,16.0,11,Skoda
Jaipur,54680,Petrol,Manual,First,21.1,814.0,55.2,5.0,2.5,10,Hyundai
Kochi,23977,Petrol,Manual,First,18.16,1196.0,86.8,5.0,5.38,8,Ford
Hyderabad,30131,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.65,12,Maruti
Hyderabad,2530,Petrol,Manual,First,24.7,796.0,47.3,5.0,3.3,8,Maruti
Kochi,32257,Diesel,Manual,First,24.4,1120.0,71.0,5.0,6.83,8,Hyundai
Kochi,46983,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.77,9,Honda
Chennai,107000,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,3.1,17,Maruti
Mumbai,19000,Petrol,Manual,First,16.2,1199.0,74.0,5.0,4.95,8,Volkswagen
Bangalore,88000,Diesel,Automatic,First,17.11,1968.0,174.33,5.0,16.25,12,Audi
Chennai,128000,Diesel,Manual,Third,16.0,2179.0,140.0,7.0,6.4,14,Mahindra
Bangalore,71000,Diesel,Manual,Third,13.1,2499.0,141.0,7.0,6.95,14,Ford
Kolkata,50000,Diesel,Manual,First,17.2,1396.0,53.5,5.0,0.85,17,Tata
Chennai,16000,Petrol,Manual,First,21.4,1197.0,83.1,5.0,6.95,9,Maruti
Kolkata,82000,Diesel,Manual,First,24.4,1120.0,71.0,5.0,3.45,8,Hyundai
Delhi,80000,Petrol,Manual,First,13.5,1799.0,130.0,5.0,2.75,17,Honda
Delhi,36000,Petrol,Manual,Second,18.6,1197.0,81.83,5.0,4.95,10,Hyundai
Coimbatore,17477,Petrol,Manual,First,17.0,1198.0,108.5,5.0,9.62,7,Tata
Coimbatore,16725,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.79,9,Hyundai
Mumbai,48241,Petrol,Manual,First,19.1,1197.0,85.8,5.0,4.5,11,Maruti
Kochi,52431,Petrol,Manual,First,22.5,998.0,67.04,5.0,3.01,11,Maruti
Bangalore,68000,Diesel,Manual,First,21.9,1396.0,88.76,5.0,4.4,13,Hyundai
Coimbatore,31446,Petrol,Manual,First,20.36,1197.0,78.9,5.0,4.66,11,Hyundai
Chennai,25000,Petrol,Manual,First,18.9,1197.0,82.0,5.0,5.5,10,Hyundai
Ahmedabad,57000,Petrol,Manual,First,18.6,1197.0,81.83,5.0,6.0,9,Hyundai
Hyderabad,76000,Petrol,Automatic,First,17.0,1086.0,,5.0,2.4,18,Hyundai
Kochi,57078,Diesel,Manual,First,24.3,1248.0,88.5,5.0,10.19,7,Maruti
Kochi,47471,Diesel,Manual,First,25.8,1498.0,98.6,5.0,5.25,9,Honda
Ahmedabad,62000,Diesel,Manual,First,23.0,1396.0,90.0,5.0,2.7,15,Hyundai
Coimbatore,65807,Petrol,Manual,First,19.81,1086.0,68.05,5.0,3.39,12,Hyundai
Hyderabad,81768,Diesel,Manual,First,26.59,1248.0,74.0,5.0,5.69,11,Maruti
Hyderabad,24000,Diesel,Manual,First,27.39,1248.0,74.0,5.0,8.4,8,Maruti
Hyderabad,72921,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.5,13,Chevrolet
Pune,59000,Petrol,Manual,First,19.4,1198.0,86.8,5.0,3.25,13,Honda
Mumbai,33000,Diesel,Manual,Second,20.0,1399.0,68.05,5.0,3.25,11,Ford
Pune,36789,Petrol,Automatic,First,23.1,998.0,67.04,5.0,4.25,9,Maruti
Jaipur,41000,Diesel,Automatic,First,14.84,2143.0,170.0,5.0,18.5,11,Mercedes-Benz
Hyderabad,71000,Petrol,Automatic,First,17.0,1086.0,,5.0,2.4,18,Hyundai
Jaipur,46650,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.25,10,Honda
Mumbai,3000,Petrol,Automatic,First,21.4,1197.0,83.1,5.0,8.85,7,Maruti
Coimbatore,14799,Petrol,Manual,First,21.1,814.0,55.2,5.0,4.14,11,Hyundai
Mumbai,44000,Electric,Automatic,First,,1798.0,73.0,5.0,12.75,14,Toyota
Hyderabad,68525,Diesel,Manual,First,23.0,1396.0,90.0,5.0,7.0,10,Hyundai
Ahmedabad,29000,Petrol,Manual,First,17.4,1497.0,117.3,5.0,10.0,8,Honda
Kochi,77407,Diesel,Manual,Second,21.5,1248.0,88.8,5.0,3.53,13,Maruti
Jaipur,118000,Petrol,Manual,First,12.9,1598.0,102.5,5.0,1.35,18,Chevrolet
Delhi,75000,Diesel,Manual,First,20.54,1598.0,103.6,5.0,4.5,12,Volkswagen
Pune,69000,Petrol,Manual,First,16.8,1497.0,116.3,5.0,4.9,13,Honda
Kochi,52553,Diesel,Manual,First,19.67,1582.0,126.2,5.0,12.26,9,Hyundai
Mumbai,58000,Diesel,Manual,Second,24.4,1120.0,71.0,5.0,3.99,11,Hyundai
Hyderabad,65542,Diesel,Manual,First,20.0,1399.0,68.0,5.0,3.8,10,Ford
Ahmedabad,68008,Diesel,Manual,Second,15.0,1896.0,105.0,5.0,6.75,12,Volkswagen
Coimbatore,22251,Diesel,Manual,First,18.49,1493.0,100.0,7.0,8.75,8,Mahindra
Chennai,55000,Petrol,Manual,Second,15.8,1499.0,110.0,5.0,5.2,12,Ford
Kochi,19387,Petrol,Manual,First,17.1,1591.0,121.3,5.0,8.42,8,Hyundai
Pune,58000,CNG,Manual,First,26.6,998.0,58.16,5.0,3.0,11,Maruti
Mumbai,24001,Petrol,Manual,First,18.6,1197.0,81.83,5.0,5.75,9,Hyundai
Kolkata,17000,Diesel,Automatic,First,15.2,1968.0,140.8,5.0,9.75,17,Audi
Delhi,28500,Petrol,Manual,First,19.49,1198.0,67.04,5.0,3.5,10,Nissan
Coimbatore,44383,Petrol,Manual,First,15.8,1591.0,121.3,5.0,13.25,7,Hyundai
Mumbai,45000,Diesel,Manual,First,20.5,1598.0,103.5,5.0,3.65,12,Skoda
Jaipur,58000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,5.25,10,Maruti
Delhi,69000,Petrol,Manual,First,15.8,1591.0,121.3,5.0,9.7,9,Hyundai
Coimbatore,60993,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.21,8,Hyundai
Pune,67000,Diesel,Manual,First,18.49,1493.0,100.0,7.0,6.3,9,Mahindra
Kochi,51134,Diesel,Manual,First,24.0,1120.0,70.0,5.0,4.72,11,Hyundai
Coimbatore,25082,Diesel,Automatic,First,28.4,1248.0,73.75,5.0,8.37,7,Maruti
Delhi,68350,Diesel,Manual,First,12.55,2982.0,168.5,7.0,14.0,13,Toyota
Pune,97000,Diesel,Manual,First,27.3,1498.0,98.6,5.0,6.4,10,Honda
Jaipur,72618,Diesel,Manual,First,12.05,2179.0,120.0,7.0,8.0,11,Mahindra
Hyderabad,62005,Diesel,Manual,First,18.3,1991.0,147.9,5.0,9.8,13,Chevrolet
Hyderabad,61250,Diesel,Manual,First,25.44,936.0,57.6,5.0,2.7,13,Chevrolet
Kochi,21488,Petrol,Automatic,First,14.3,1598.0,103.52,5.0,9.72,7,Skoda
Coimbatore,67590,Petrol,Manual,First,17.0,1497.0,118.0,5.0,5.65,13,Honda
Bangalore,100000,Diesel,Manual,Second,17.8,1248.0,75.0,5.0,3.0,17,Maruti
Kolkata,60048,Diesel,Manual,First,26.1,1498.0,99.0,5.0,6.0,8,Ford
Mumbai,48000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.11,16,Hyundai
Kolkata,47000,Petrol,Manual,First,14.6,,,,1.49,15,Fiat
Jaipur,100000,Petrol,Manual,First,19.7,796.0,46.3,5.0,1.5,14,Maruti
Coimbatore,62601,Diesel,Manual,First,23.59,1364.0,,5.0,4.67,12,Toyota
Bangalore,80010,Petrol,Manual,Second,20.4,1197.0,81.8,5.0,2.85,19,Maruti
Hyderabad,96000,Diesel,Manual,Second,17.88,1396.0,52.8,5.0,0.91,14,Tata
Jaipur,45700,Petrol,Manual,Second,22.74,796.0,47.3,5.0,2.42,11,Maruti
Kolkata,13000,Petrol,Automatic,First,9.3,2771.0,193.1,5.0,3.25,20,Skoda
Kolkata,38000,Petrol,Manual,First,16.47,1198.0,73.9,5.0,2.8,12,Volkswagen
Coimbatore,8018,Petrol,Automatic,First,22.0,1197.0,81.8,5.0,8.3,6,Maruti
Pune,71000,Diesel,Automatic,First,18.88,1995.0,184.0,5.0,15.0,12,BMW
Jaipur,80000,Petrol,Manual,Second,25.4,624.0,37.5,4.0,0.53,13,Tata
Mumbai,87143,Diesel,Manual,First,12.99,2494.0,100.0,8.0,12.5,11,Toyota
Mumbai,25000,Petrol,Manual,First,18.4,1198.0,86.8,5.0,2.75,13,Honda
Pune,2000,Petrol,Automatic,First,23.84,1199.0,83.83,5.0,5.0,7,Tata
Kochi,45239,Diesel,Manual,First,12.05,2179.0,120.0,8.0,7.09,11,Mahindra
Mumbai,74219,Diesel,Manual,First,21.43,1364.0,87.2,5.0,10.75,11,Toyota
Mumbai,25000,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,9.45,9,Honda
Hyderabad,109606,Diesel,Manual,First,22.0,1582.0,126.2,5.0,2.9,17,Hyundai
Kolkata,36000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,4.7,10,Maruti
Coimbatore,41810,Petrol,Manual,First,20.73,1373.0,91.1,5.0,7.11,9,Maruti
Jaipur,93321,Diesel,Manual,First,22.7,1498.0,89.84,5.0,6.25,11,Ford
Hyderabad,81000,Petrol,Manual,First,20.92,998.0,67.1,5.0,2.2,14,Maruti
Kochi,25717,Petrol,Automatic,First,19.0,1199.0,88.76,5.0,8.86,6,Honda
Delhi,37000,Diesel,Manual,First,15.1,2179.0,140.0,7.0,9.3,10,Mahindra
Coimbatore,56380,Diesel,Manual,First,18.49,1493.0,100.0,7.0,7.57,8,Mahindra
Chennai,8000,Petrol,Manual,First,18.2,1199.0,88.7,5.0,7.9,8,Honda
Kochi,14589,Petrol,Manual,First,16.1,1298.0,88.2,5.0,5.65,7,Maruti
Delhi,65088,Petrol,Manual,First,16.47,1198.0,73.9,5.0,3.25,12,Volkswagen
Coimbatore,24864,Diesel,Manual,First,20.5,1582.0,126.2,5.0,16.27,6,Hyundai
Coimbatore,64831,Petrol,Manual,First,18.6,1199.0,79.4,5.0,3.21,14,Chevrolet
Kolkata,38001,Diesel,Manual,First,25.8,1498.0,98.6,5.0,3.9,12,Honda
Mumbai,77000,Petrol,Automatic,Second,10.0,2496.0,157.7,5.0,6.5,17,Mercedes-Benz
Mumbai,39000,Diesel,Automatic,First,20.38,1968.0,143.0,5.0,18.9,9,Audi
Pune,131000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,3.6,10,Maruti
Kolkata,43000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,5.5,10,Maruti
Pune,68000,Diesel,Manual,Second,12.8,2494.0,102.0,7.0,7.0,14,Toyota
Hyderabad,120000,Diesel,Automatic,First,16.73,1995.0,218.0,5.0,10.5,18,BMW
Coimbatore,86091,Diesel,Manual,First,15.1,2179.0,140.0,7.0,10.09,11,Mahindra
Delhi,71499,Petrol,Manual,First,17.0,1497.0,118.0,5.0,3.0,16,Honda
Chennai,50000,Diesel,Manual,First,17.0,2200.0,139.01,7.0,12.0,11,Force
Jaipur,66000,Diesel,Manual,First,20.14,1498.0,88.0,5.0,4.91,10,Volkswagen
Kolkata,45000,Petrol,Manual,First,16.0,1198.0,90.0,5.0,2.0,15,Honda
Hyderabad,69189,Diesel,Manual,First,23.59,1364.0,67.06,5.0,5.3,10,Toyota
Mumbai,40206,Diesel,Manual,First,19.01,1461.0,108.5,5.0,7.22,11,Nissan
Mumbai,57500,Petrol,Manual,First,18.5,1197.0,80.0,5.0,2.75,15,Hyundai
Kochi,43912,CNG,Manual,First,15.1,1196.0,73.0,5.0,4.33,7,Maruti
Hyderabad,52000,Diesel,Manual,First,17.8,1399.0,68.0,5.0,3.75,14,Ford
Kochi,60952,Petrol,Automatic,First,16.8,1497.0,118.0,5.0,5.91,11,Honda
Chennai,87192,Diesel,Manual,First,25.2,1248.0,74.0,5.0,4.35,12,Maruti
Delhi,58000,Diesel,Manual,First,24.0,1120.0,70.0,5.0,3.25,11,Hyundai
Mumbai,16650,Petrol,Manual,First,17.0,1198.0,74.0,5.0,5.5,9,Volkswagen
Kochi,34696,Petrol,Automatic,First,18.0,1497.0,117.3,5.0,12.08,7,Honda
Kochi,42243,Diesel,Manual,First,27.39,1248.0,74.0,5.0,7.48,7,Maruti
Jaipur,57824,Diesel,Manual,First,24.0,1120.0,70.0,5.0,5.5,9,Hyundai
Jaipur,110000,Diesel,Manual,First,19.3,1248.0,73.9,5.0,3.5,14,Maruti
Delhi,63000,Petrol,Manual,First,16.1,,,,1.6,19,Maruti
Delhi,72000,Diesel,Automatic,First,0.0,2179.0,115.0,5.0,15.5,12,Land
Hyderabad,63455,Diesel,Manual,First,11.5,2982.0,171.0,7.0,19.0,12,Toyota
Hyderabad,17151,Diesel,Manual,First,27.3,1498.0,98.6,5.0,8.4,8,Honda
Pune,31001,Diesel,Manual,First,24.3,1248.0,88.5,5.0,7.25,9,Maruti
Kolkata,42109,Diesel,Manual,First,23.4,1248.0,74.0,5.0,4.25,11,Maruti
Delhi,55000,Diesel,Automatic,Second,21.66,1498.0,103.52,5.0,5.7,10,Skoda
Hyderabad,30852,Petrol,Manual,First,22.74,796.0,47.3,5.0,2.49,12,Maruti
Pune,65000,Petrol,Manual,Second,16.47,1198.0,73.9,5.0,3.0,14,Volkswagen
Delhi,65000,Diesel,Manual,First,26.0,1498.0,98.6,5.0,5.95,10,Honda
Delhi,72000,Diesel,Manual,First,23.4,1248.0,74.0,5.0,2.69,12,Maruti
Kolkata,32000,Petrol,Manual,First,17.8,1497.0,117.3,5.0,5.5,10,Honda
Chennai,29875,Petrol,Manual,First,18.16,1196.0,86.8,5.0,4.85,9,Ford
Kochi,32539,Diesel,Manual,First,24.3,1248.0,88.5,5.0,8.39,7,Maruti
Hyderabad,83090,Diesel,Manual,First,19.01,1461.0,108.45,5.0,7.99,10,Renault
Hyderabad,62679,Diesel,Manual,First,21.19,1396.0,88.73,5.0,6.95,9,Hyundai
Mumbai,93000,Petrol,Manual,First,15.7,1390.0,75.0,5.0,1.5,15,Mahindra
Mumbai,44000,Petrol,Manual,First,17.7,1497.0,78.0,5.0,1.55,19,Honda
Bangalore,78400,Petrol,Manual,Second,15.6,1196.0,70.0,5.0,2.75,15,Ford
Mumbai,71300,Petrol,Manual,First,13.06,1598.0,102.53,5.0,4.25,11,Renault
Kolkata,18000,Petrol,Manual,First,20.36,1197.0,78.9,5.0,2.85,10,Hyundai
Ahmedabad,99100,Petrol,Automatic,Second,9.74,1984.0,208.0,5.0,10.0,16,Audi
Mumbai,62000,Petrol,Manual,Second,11.3,1298.0,83.1,8.0,1.25,22,Maruti
Kolkata,14000,Diesel,Manual,First,26.59,1248.0,74.0,5.0,7.5,8,Maruti
Ahmedabad,44000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,4.3,11,Volkswagen
Coimbatore,94989,Petrol,Manual,First,12.8,2354.0,177.6,5.0,6.58,13,Honda
Chennai,58133,Diesel,Manual,First,22.9,1248.0,74.0,5.0,4.8,13,Maruti
Pune,61000,Petrol,Manual,Second,17.5,1198.0,70.0,5.0,1.65,17,Skoda
Kolkata,27000,Diesel,Manual,First,17.1,1956.0,170.0,5.0,15.0,8,Jeep
Ahmedabad,18050,Petrol,Manual,Second,25.4,624.0,37.5,4.0,1.0,11,Tata
Ahmedabad,42000,Diesel,Manual,First,27.62,793.0,47.0,5.0,3.6,10,Maruti
Delhi,86000,Diesel,Manual,First,11.5,2982.0,171.0,7.0,11.5,14,Toyota
Ahmedabad,42150,Diesel,Manual,First,27.62,793.0,47.0,5.0,3.6,10,Maruti
Pune,30158,Petrol,Manual,First,21.1,814.0,55.2,5.0,3.05,10,Hyundai
Bangalore,47000,Diesel,Manual,Second,23.5,1498.0,90.0,5.0,6.0,14,Ford
Ahmedabad,39000,Petrol,Manual,First,16.47,1198.0,74.0,5.0,3.75,12,Volkswagen
Coimbatore,32125,Petrol,Manual,First,16.2,1199.0,74.0,5.0,6.17,9,Volkswagen
Coimbatore,58829,Diesel,Manual,First,24.3,1248.0,88.5,5.0,9.05,8,Maruti
Coimbatore,67559,Petrol,Manual,First,19.4,1198.0,86.8,5.0,4.05,12,Honda
Pune,55000,Petrol,Manual,First,17.5,1298.0,85.8,5.0,4.25,12,Maruti
Kolkata,30000,Petrol,Manual,First,23.1,998.0,67.04,5.0,3.75,7,Maruti
Mumbai,28000,Petrol,Automatic,First,13.0,1591.0,121.3,5.0,11.85,9,Hyundai
Kochi,31826,Diesel,Manual,First,22.7,1498.0,89.84,5.0,8.24,9,Ford
Hyderabad,64000,Diesel,Manual,First,17.8,1248.0,,5.0,5.99,9,Maruti
